LAMMPS data file via write_data, version 22 Jul 2025, timestep = 200000, units = lj

10000 atoms
1 atom types
9500 bonds
1 bond types

-20 20 xlo xhi
-20 20 ylo yhi
-20 20 zlo zhi

Masses

1 1

Pair Coeffs # lj/cut

1 1 1

Bond Coeffs # harmonic

1 100 1

Atoms # molecular

4678 234 1 -17.230739296332832 -19.4008620978375 -17.50647668784319 1 1 1
4680 234 1 -17.147476621815 -18.056745671970308 -17.484607990925642 1 1 1
5096 255 1 -18.892175495597588 -19.47281979648977 -17.03360570589615 2 1 1
4679 234 1 -16.539706191773405 -18.77048542201503 -17.816524460395723 1 1 1
9250 463 1 -16.312351059697974 -17.737214190321986 -18.211184378453215 0 1 1
9407 471 1 -15.37870213946331 -19.017981512157515 -17.453294847477697 1 0 0
9253 463 1 -14.475235155795744 -18.620197477094173 -18.173447739983644 0 1 1
9252 463 1 -15.04668255595339 -18.04025549370166 -17.64032428509111 0 1 1
9408 471 1 -15.344923961633196 -19.405172107355558 -18.380094566598746 1 0 0
9409 471 1 -14.529128542651335 -19.829318859216546 -17.99684570075195 1 0 0
9251 463 1 -15.532307684146842 -18.35054469479829 -18.411927354967407 0 1 1
4676 234 1 -16.320489060382844 -19.814138486597503 -18.00652257623358 1 1 1
9258 463 1 -15.413117528963637 -17.119743107471365 -18.601566606499702 0 1 1
9247 463 1 -16.068179533541066 -18.016619788141377 -17.192088919600437 0 1 1
9410 471 1 -14.352241681381482 -19.212222576562432 -17.232790920203417 1 0 0
9254 463 1 -13.880517432871104 -18.034252591938163 -17.678855719780216 0 1 1
7483 375 1 -13.468151651845966 -19.82670396836509 -17.522491337791944 1 0 0
9256 463 1 -13.916995050001129 -17.430666972286847 -18.751326164155948 0 1 1
9255 463 1 -13.52234931920065 -17.168756456628127 -17.865907376101966 0 1 1
7482 375 1 -13.39721523220716 -18.952802136563992 -17.860159035108815 1 0 0
9641 483 1 -12.502473069431115 -17.371555925520703 -17.63329204676044 0 1 1
7481 375 1 -12.960456580623832 -18.12529475551511 -18.29765330867598 1 0 0
1223 62 1 -12.377786480520347 -19.09743595942535 -17.767941311893388 0 0 0
1224 62 1 -12.55166476934147 -18.322914915149614 -17.198553873000265 0 0 0
7208 361 1 -11.581576557830255 -17.03317745045008 -18.03860721134019 1 1 0
7207 361 1 -11.536548533346204 -17.652391966208288 -17.273204203878603 1 1 0
7206 361 1 -11.497968463893223 -18.60116090320072 -17.31690859458826 1 1 0
1221 62 1 -11.507138361725497 -19.676238506112277 -17.4429830656816 0 0 0
9259 463 1 -14.64743133051579 -17.063301545664228 -17.95434154819651 0 1 1
9260 463 1 -15.570899716613386 -17.115206953264742 -17.53451425453236 0 1 1
4295 215 1 -16.67630969626144 -14.99131279431255 -17.470511891384565 0 0 0
